id	item_group_id	title	description	availability	inventory	condition	price	link	image_link	brand	sale_price	additional_image_link	product_type	color	size	material	age_group	gender	internal_label
EF656131G0020207	EF656131G002	チュールミニスカート - オフホワイト / FREE	"＜存在感たっぷりのティアードスカート＞
▼デザイン
・ふんわりと重なるティアードフリルが華やかなミニスカート。
・軽やかなチュール素材をたっぷりと重ね、動きのあるガーリーなシルエットに。
・ボリューム感がありながらミニ丈ですっきりとバランスよく着こなせるデザイン。
・ウエストはバック部分がゴム仕様で、ストレスフリーな履き心地も嬉しいポイント！
▼コーディネート
コンパクトなトップスを合わせた王道ガーリーコーデはもちろん、スウェットやニットを合わせたカジュアルMIXもおすすめ。
ルーズソックスやローファーを合わせればトレンド感のあるスタイリングに仕上がります。
------------------------------
生地感：普通
伸縮性：あり
透け感：チュール生地→あり/裏地→なし
インパン：あり
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛いくいたい女の子に向けた
girly cuteなブランド
#ミニスカート #ティアード #フリル #ガーリー #秋
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EF656131G002　/ 品名：チュールミニスカート"	in stock	999	new	3990 JPY	https://www.retro-girl.jp/item/111312.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111312/11131201_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111312/11131202_b.jpg	スカート > ミニスカート	オフホワイト	FREE		adult	female	
EE641532G0030907	EE641532G003	【セットアップ対応】ひげレース付きショートパンツ - ブラック / FREE	"〈裾レースでガーリーに着こなせるショートパンツ＞
▼デザイン
・emsらしいレースデザインのショートパンツ
・ベルトループもついているので、サイズ調節もしやすい◎
・後ろはゴムになっていて、ゆったりした着心地
・フロント部分のフックとZIPで着脱可能です。
▼コーディネート
どんなトップスとも合わせやすい定番デザイン。
冬は、大き目ニットと合わせて、裾のレースを出すスタイリングもおすすめ！
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ショートパンツ #レースパンツ #タイトスカート #デザインパンツ #オトナガーリーコーデ
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
品番：EE641532G003　/ 品名：ひげレース付きショートパンツ"	in stock	999	new	4390 JPY	https://www.retro-girl.jp/item/111331.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111331/11133101_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111331/11133102_b.jpg	パンツ > ショートパンツ	ブラック	FREE	表地　ポリエステル：100％裏地　ポリエステル：100％　レース部分　ナイロン:100％	adult	female	
EE641532G0031507	EE641532G003	【セットアップ対応】ひげレース付きショートパンツ - グレー/柄 / FREE	"〈裾レースでガーリーに着こなせるショートパンツ＞
▼デザイン
・emsらしいレースデザインのショートパンツ
・ベルトループもついているので、サイズ調節もしやすい◎
・後ろはゴムになっていて、ゆったりした着心地
・フロント部分のフックとZIPで着脱可能です。
▼コーディネート
どんなトップスとも合わせやすい定番デザイン。
冬は、大き目ニットと合わせて、裾のレースを出すスタイリングもおすすめ！
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ショートパンツ #レースパンツ #タイトスカート #デザインパンツ #オトナガーリーコーデ
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
品番：EE641532G003　/ 品名：ひげレース付きショートパンツ"	in stock	999	new	4390 JPY	https://www.retro-girl.jp/item/111331.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111331/11133102_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111331/11133101_b.jpg	パンツ > ショートパンツ	グレー/柄	FREE	表地　ポリエステル：100％裏地　ポリエステル：100％　レース部分　ナイロン:100％	adult	female	
EW680031G0010407	EW680031G001	ファーツイードミニスカート - エクリュ / FREE	"＜セットアップ対応の冬っぽツイードミニスカート＞
▼デザイン
・裾にデザインされたファーが華やかなミニスカート
・タイトなシルエットでボディラインを綺麗に魅せてくれます。
・裏地はパンツスタイルになっているので、ミニ丈ながら安心です◎
・フロント部分のゴールドボタンがアクセントになるので、インスタイルもおすすめ！
▼コーディネート
Fファー付ツイードジャケットと着用すればセットアップコーデが完成
単品使いでも、ボウタイブラウスやニットと合わせて秋コーデが楽しめます
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
インパン：ある
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ツイードスカート #タイトスカート #セットアップ #韓国コーデ #ファースカート
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が
多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EW680031G001　/ 品名：ファーツイードミニスカート"	in stock	999	new	4990 JPY	https://www.retro-girl.jp/item/111302.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111302/11130201_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111302/11130202_b.jpg	スカート > ミニスカート	エクリュ	FREE		adult	female	
EW680031G0010907	EW680031G001	ファーツイードミニスカート - ブラック / FREE	"＜セットアップ対応の冬っぽツイードミニスカート＞
▼デザイン
・裾にデザインされたファーが華やかなミニスカート
・タイトなシルエットでボディラインを綺麗に魅せてくれます。
・裏地はパンツスタイルになっているので、ミニ丈ながら安心です◎
・フロント部分のゴールドボタンがアクセントになるので、インスタイルもおすすめ！
▼コーディネート
Fファー付ツイードジャケットと着用すればセットアップコーデが完成
単品使いでも、ボウタイブラウスやニットと合わせて秋コーデが楽しめます
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
インパン：ある
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ツイードスカート #タイトスカート #セットアップ #韓国コーデ #ファースカート
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が
多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EW680031G001　/ 品名：ファーツイードミニスカート"	in stock	999	new	4990 JPY	https://www.retro-girl.jp/item/111302.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111302/11130202_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111302/11130201_b.jpg	スカート > ミニスカート	ブラック	FREE		adult	female	
EF657111G0010107	EF657111G001	2wayレースキャミソール - ホワイト / FREE	"〈いろんなアレンジが楽しめるカップ付きキャミソール〉
▼デザイン
・オールシーズンインナーとして大活躍のカップ付きキャミソール。
・総レースでコーデに馴染む素材が嬉しいデザイン。
・肩紐はフックで取外しできるので、チューブトップとして着用も可能
・バスト部分にはホックがついていたり、胸元に滑り止めがついているのも嬉しいポイント！
▼コーディネート
上からシャツやフーディーを羽織って秋らしいコーデに♪
見せても可愛いデザインと、インナーにもなる汎用性がとっても嬉しい！
------------------------------
生地感：普通
伸縮性：ある
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#2way #インナー #カップ付きインナー #レイヤードコーデ #レース #チューブトップ #カップ付き #キャミソール
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が
多少異なってみえる場合がございます。
品番：EF657111G001　/ 品名：2wayレースキャミソール"	in stock	999	new	3290 JPY	https://www.retro-girl.jp/item/111383.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111383/11138301_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111383/11138302_b.jpg	トップス > キャミソール	ホワイト	FREE	表地：ナイロン90％ ポリウレタン10％裏地：ポリエステル65％ 綿35％レース部分：ナイロン90％ ポリウレタン10％	adult	female	['new']
EF657111G0010907	EF657111G001	2wayレースキャミソール - ブラック / FREE	"〈いろんなアレンジが楽しめるカップ付きキャミソール〉
▼デザイン
・オールシーズンインナーとして大活躍のカップ付きキャミソール。
・総レースでコーデに馴染む素材が嬉しいデザイン。
・肩紐はフックで取外しできるので、チューブトップとして着用も可能
・バスト部分にはホックがついていたり、胸元に滑り止めがついているのも嬉しいポイント！
▼コーディネート
上からシャツやフーディーを羽織って秋らしいコーデに♪
見せても可愛いデザインと、インナーにもなる汎用性がとっても嬉しい！
------------------------------
生地感：普通
伸縮性：ある
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#2way #インナー #カップ付きインナー #レイヤードコーデ #レース #チューブトップ #カップ付き #キャミソール
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が
多少異なってみえる場合がございます。
品番：EF657111G001　/ 品名：2wayレースキャミソール"	in stock	999	new	3290 JPY	https://www.retro-girl.jp/item/111383.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111383/11138302_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111383/11138301_b.jpg	トップス > キャミソール	ブラック	FREE	表地：ナイロン90％ ポリウレタン10％裏地：ポリエステル65％ 綿35％レース部分：ナイロン90％ ポリウレタン10％	adult	female	['new']
RF657111C0011007	RF657111C001	ラグランパーカー - ライトグレー / FREE	"＜ロゴデザインが映えるWZIPのカジュアルフーディー＞
▼デザイン
・フロントロゴがカジュアルなパーカーアイテム
・WZIPになっているので、開き具合を調節できます
・肌寒くなる秋の気温にさらっと羽織るだけで暖かいコーデが完成します。
・大きめシルエットで体型カバーも可能です◎
▼コーディネート
デニム合わせで、カジュアルなスタイリングがおすすめ！
古着風コーデにも取り入れて頂けるデザインです。
-----------------------------
生地感：普通
伸縮性：ある
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
RETRO GIRL (レトロガール）
自分らしい“ベーシックアイテム”と
新しい自分の”トレンドアイテム”が
見つかる場所
今らしいファッションを楽しむ
女性のためのブランド
#パーカー #ロゴデザイン #フード #カジュアルコーデ #フーディー #WZIP
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
品番：RF657111C001　/ 品名：ラグランパーカー"	in stock	999	new	5490 JPY	https://www.retro-girl.jp/item/111366.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111366/11136601_b.jpg	RETRO GIRL		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111366/11136602_b.jpg	トップス > パーカー	ライトグレー	FREE		adult	female	['new']
RF657111C0015007	RF657111C001	ラグランパーカー - ブラウン / FREE	"＜ロゴデザインが映えるWZIPのカジュアルフーディー＞
▼デザイン
・フロントロゴがカジュアルなパーカーアイテム
・WZIPになっているので、開き具合を調節できます
・肌寒くなる秋の気温にさらっと羽織るだけで暖かいコーデが完成します。
・大きめシルエットで体型カバーも可能です◎
▼コーディネート
デニム合わせで、カジュアルなスタイリングがおすすめ！
古着風コーデにも取り入れて頂けるデザインです。
-----------------------------
生地感：普通
伸縮性：ある
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
RETRO GIRL (レトロガール）
自分らしい“ベーシックアイテム”と
新しい自分の”トレンドアイテム”が
見つかる場所
今らしいファッションを楽しむ
女性のためのブランド
#パーカー #ロゴデザイン #フード #カジュアルコーデ #フーディー #WZIP
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
品番：RF657111C001　/ 品名：ラグランパーカー"	in stock	999	new	5490 JPY	https://www.retro-girl.jp/item/111366.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111366/11136602_b.jpg	RETRO GIRL		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111366/11136601_b.jpg	トップス > パーカー	ブラウン	FREE		adult	female	['new']
EF680031G0010207	EF680031G001	サテンバルーンミニスカート - オフホワイト / FREE	"＜サテン素材が上品なバルーンスカート＞
▼デザイン
・今年トレンドのバルーンシルエットのミニスカート！
・サテン素材で高級感ある見え感に。
・ウエストは後がゴムになっていて伸縮性も◎
・両サイドにリボンが付いているのもemsらしいワンポイント！
▼コーディネート
シンプルにニット合わせでも可愛くコーデが決まるアイテム。
切り替えが入っているので骨格ストレートさんも着用しやすいシルエットです。
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
インパン：あり
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#サテンスカート #ミニスカート #バルーンスカート #ガーリーアイテム #リボン
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EF680031G001　/ 品名：サテンバルーンミニスカート"	in stock	999	new	4390 JPY	https://www.retro-girl.jp/item/111311.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111311/11131101_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111311/11131102_b.jpg	スカート > ミニスカート	オフホワイト	FREE		adult	female	
EF680031G0010907	EF680031G001	サテンバルーンミニスカート - ブラック / FREE	"＜サテン素材が上品なバルーンスカート＞
▼デザイン
・今年トレンドのバルーンシルエットのミニスカート！
・サテン素材で高級感ある見え感に。
・ウエストは後がゴムになっていて伸縮性も◎
・両サイドにリボンが付いているのもemsらしいワンポイント！
▼コーディネート
シンプルにニット合わせでも可愛くコーデが決まるアイテム。
切り替えが入っているので骨格ストレートさんも着用しやすいシルエットです。
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
インパン：あり
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#サテンスカート #ミニスカート #バルーンスカート #ガーリーアイテム #リボン
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EF680031G001　/ 品名：サテンバルーンミニスカート"	in stock	999	new	4390 JPY	https://www.retro-girl.jp/item/111311.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111311/11131102_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111311/11131101_b.jpg	スカート > ミニスカート	ブラック	FREE		adult	female	
RL647723N0010407	RL647723N001	フリルデザインブラウス - エクリュ / FREE	"＜ふんわりフレアが目を惹くフェミニントップス＞
▼デザイン
・大胆なフレアデザインが目を惹くトレンド感のあるトップス。
・胸元から広がるフレアが、女性らしいシルエットを演出。
・袖にもギャザーを施し、ふんわりとした立体感のあるデザインに。
・シンプルなボトム合わせでも華やかに決まるのが嬉しい♪
▼コーディネート
デニムやショートパンツを合わせて、甘めトップスをカジュアルダウンするのがおすすめ！
シンプルなボトムと合わせるだけで、コーデの主役になる一枚です♪
▼スタイルアップポイント
肩まわりから広がるフレアシルエットで、気になる二の腕を自然にカバー◎
コンパクトな身頃で、ボリュームのあるデザインながらすっきり見えも叶います♪
-----------------------------
生地感：やや薄手
伸縮性：なし
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
RETRO GIRL (レトロガール）
～日常に、ひとさじのときめきを～
いつものスタイルに新しい気分を織り込んで、
毎日をたのしむきっかけを作るブランド。
▼SNS
新着アイテムやお得なセール情報を配信中♪
【公式 Instagram】
＠retrogirl_official
【公式 TikTok】
@retrogirl_official
#シンプル #ブラウス #フリル
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
品番：RL647723N001　/ 品名：フリルデザインブラウス"	in stock	999	new	3990 JPY	https://www.retro-girl.jp/item/111379.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111379/11137901_b.jpg	RETRO GIRL		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111379/11137902_b.jpg	トップス > シャツ/ブラウス	エクリュ	FREE		adult	female	['new']
RL647723N0010907	RL647723N001	フリルデザインブラウス - ブラック / FREE	"＜ふんわりフレアが目を惹くフェミニントップス＞
▼デザイン
・大胆なフレアデザインが目を惹くトレンド感のあるトップス。
・胸元から広がるフレアが、女性らしいシルエットを演出。
・袖にもギャザーを施し、ふんわりとした立体感のあるデザインに。
・シンプルなボトム合わせでも華やかに決まるのが嬉しい♪
▼コーディネート
デニムやショートパンツを合わせて、甘めトップスをカジュアルダウンするのがおすすめ！
シンプルなボトムと合わせるだけで、コーデの主役になる一枚です♪
▼スタイルアップポイント
肩まわりから広がるフレアシルエットで、気になる二の腕を自然にカバー◎
コンパクトな身頃で、ボリュームのあるデザインながらすっきり見えも叶います♪
-----------------------------
生地感：やや薄手
伸縮性：なし
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
RETRO GIRL (レトロガール）
～日常に、ひとさじのときめきを～
いつものスタイルに新しい気分を織り込んで、
毎日をたのしむきっかけを作るブランド。
▼SNS
新着アイテムやお得なセール情報を配信中♪
【公式 Instagram】
＠retrogirl_official
【公式 TikTok】
@retrogirl_official
#シンプル #ブラウス #フリル
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
品番：RL647723N001　/ 品名：フリルデザインブラウス"	in stock	999	new	3990 JPY	https://www.retro-girl.jp/item/111379.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111379/11137902_b.jpg	RETRO GIRL		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111379/11137901_b.jpg	トップス > シャツ/ブラウス	ブラック	FREE		adult	female	['new']
EF680023G0010907	EF680023G001	ラッフルアメスリブラウス - ブラック / FREE	"＜今年トレンドのアメスリブラウスがオトナっぽ素材に＞
▼デザイン
・春から大人気を頂いているアメスリブラウスが秋も登場！
・さらっとしたサテン素材で、光沢感が上品な見え感に。
・ガーリーな甘さと、大人っぽい色気も兼ね備えたアメスリアイテム。
・フロント部分のラッフルデザインで前から見ても華やかに♪
▼コーディネート
１枚でコーデをぐっと大人っぽく仕上げるアイテム。
ボトムはハイウエストショートパンツですっきり見せるのがおすすめ！
デニムでカジュアルに合わせれば、レディなコーデに近づきます。
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#サテン #フリル #フェミニン #ラッフル #アメスリ #秋コーデ #大人コーデ
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が
多少異なってみえる場合がございます。
品番：EF680023G001　/ 品名：ラッフルアメスリブラウス"	in stock	999	new	4390 JPY	https://www.retro-girl.jp/item/111381.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111381/11138101_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111381/11138102_b.jpg	トップス > シャツ/ブラウス	ブラック	FREE	ポリエステル100％	adult	female	['new']
EF680023G0015407	EF680023G001	ラッフルアメスリブラウス - ベージュ / FREE	"＜今年トレンドのアメスリブラウスがオトナっぽ素材に＞
▼デザイン
・春から大人気を頂いているアメスリブラウスが秋も登場！
・さらっとしたサテン素材で、光沢感が上品な見え感に。
・ガーリーな甘さと、大人っぽい色気も兼ね備えたアメスリアイテム。
・フロント部分のラッフルデザインで前から見ても華やかに♪
▼コーディネート
１枚でコーデをぐっと大人っぽく仕上げるアイテム。
ボトムはハイウエストショートパンツですっきり見せるのがおすすめ！
デニムでカジュアルに合わせれば、レディなコーデに近づきます。
------------------------------
生地感：普通
伸縮性：なし
透け感：なし
裏地：なし
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#サテン #フリル #フェミニン #ラッフル #アメスリ #秋コーデ #大人コーデ
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が
多少異なってみえる場合がございます。
品番：EF680023G001　/ 品名：ラッフルアメスリブラウス"	in stock	999	new	4390 JPY	https://www.retro-girl.jp/item/111381.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111381/11138102_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111381/11138101_b.jpg	トップス > シャツ/ブラウス	ベージュ	FREE	ポリエステル100％	adult	female	['new']
EW680021G0012007	EW680021G001	ファーフード付中綿ブルゾン - ピンク / FREE	"＜フードを縁取るファーが冬らしい！冬の主役級アウター＞
▼デザイン
・ボリューミーで暖かい中綿ブルゾン
・センターZIPで着脱できる仕様で着心地抜群！
・裾は絞れて、シルエットのアレンジも可能です。
・カラー展開もemsらしい甘めカラーでご用意♪
▼コーディネート
カジュアルもガーリーも、何でもおまかせの万能アウター！
ミニスカートを合わせれば、韓国ガーリーに仕上がります。
------------------------------
生地感：厚手
伸縮性：なし
透け感：なし
裏地：あり
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ブルゾン #アウター #ジャケット＃中綿 #ファー #フェイクファー
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EW680021G001　 / 品名：ファーフード付中綿ブルゾン"	in stock	999	new	7690 JPY	https://www.retro-girl.jp/item/111384.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138403_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138401_b.jpg,https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138402_b.jpg	ジャケット/アウター > ブルゾン	ピンク	FREE		adult	female	
EW680021G0010407	EW680021G001	ファーフード付中綿ブルゾン - エクリュ / FREE	"＜フードを縁取るファーが冬らしい！冬の主役級アウター＞
▼デザイン
・ボリューミーで暖かい中綿ブルゾン
・センターZIPで着脱できる仕様で着心地抜群！
・裾は絞れて、シルエットのアレンジも可能です。
・カラー展開もemsらしい甘めカラーでご用意♪
▼コーディネート
カジュアルもガーリーも、何でもおまかせの万能アウター！
ミニスカートを合わせれば、韓国ガーリーに仕上がります。
------------------------------
生地感：厚手
伸縮性：なし
透け感：なし
裏地：あり
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ブルゾン #アウター #ジャケット＃中綿 #ファー #フェイクファー
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EW680021G001　 / 品名：ファーフード付中綿ブルゾン"	in stock	999	new	7690 JPY	https://www.retro-girl.jp/item/111384.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138401_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138403_b.jpg,https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138402_b.jpg	ジャケット/アウター > ブルゾン	エクリュ	FREE		adult	female	
EW680021G0010907	EW680021G001	ファーフード付中綿ブルゾン - ブラック / FREE	"＜フードを縁取るファーが冬らしい！冬の主役級アウター＞
▼デザイン
・ボリューミーで暖かい中綿ブルゾン
・センターZIPで着脱できる仕様で着心地抜群！
・裾は絞れて、シルエットのアレンジも可能です。
・カラー展開もemsらしい甘めカラーでご用意♪
▼コーディネート
カジュアルもガーリーも、何でもおまかせの万能アウター！
ミニスカートを合わせれば、韓国ガーリーに仕上がります。
------------------------------
生地感：厚手
伸縮性：なし
透け感：なし
裏地：あり
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ブルゾン #アウター #ジャケット＃中綿 #ファー #フェイクファー
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EW680021G001　 / 品名：ファーフード付中綿ブルゾン"	in stock	999	new	7690 JPY	https://www.retro-girl.jp/item/111384.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138402_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138403_b.jpg,https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111384/11138401_b.jpg	ジャケット/アウター > ブルゾン	ブラック	FREE		adult	female	
EF656423G0010407	EF656423G001	リボンボウタイブラウス - エクリュ / FREE	"＜ボリュームたっぷりのガーリーボウタイブラウスアイテム＞
▼デザイン
・毎回大人気を頂くボウタイブラウス！
・リボン部分が大きくボリューム感あるデザイン。
・肩部分がふんわり広がるボリュームシルエット
・カフスも長めで、袖口のデザインも可愛い♪
▼コーディネート
ニットのインナーとしてブラウスを着用し、リボンを出したガーリーな着こなしがおすすめ♪
秋口は1枚でメイン使いもして頂けます。
------------------------------
生地感：普通
伸縮性：なし
透け感：なし（ホワイトのみ多少ある）
裏地：なし
------------------------------
▼ブランド紹介
ems excite (エムズエキサイト）
“more fun more cute”
今をもっと楽しく
もっと可愛くいたい女の子に向けた
girly cuteなブランド
#ボウタイブラウス #ボウタイ #リボン #リボンブラウス #フリルブラウス #韓国ガーリー
▼注意事項
※撮影環境やモニター環境によって実際の商品とお色味が
多少異なってみえる場合がございます。
※サイズはサンプル品を基に採寸しております。
実際の商品とは若干の誤差が生じる場合がございますので、あらかじめご了承ください。
品番：EF656423G001 / 品名：リボンボウタイブラウス"	in stock	999	new	4290 JPY	https://www.retro-girl.jp/item/111385.html	https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111385/11138501_b.jpg	ems excite		https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111385/11138502_b.jpg,https://img-retro-girl.freetls.fastly.net/retrogirl/image_item/111/111385/11138503_b.jpg	トップス > シャツ/ブラウス	エクリュ	FREE		adult	female	
